date,value
10/15/2020,43.16
10/14/2020,43.32
10/13/2020,42.45
10/12/2020,41.72
10/9/2020,42.85
10/8/2020,43.34
10/7/2020,41.99
10/6/2020,42.65
10/5/2020,41.29
10/2/2020,39.27
10/1/2020,40.93
9/30/2020,40.95
9/29/2020,41.03
9/28/2020,42.43
9/25/2020,41.92
9/24/2020,41.94
9/23/2020,41.77
9/22/2020,41.72
9/21/2020,41.44
9/18/2020,43.15
9/17/2020,43.3
9/16/2020,42.22
9/15/2020,40.53
9/14/2020,39.61
9/11/2020,39.83
9/10/2020,40.06
9/9/2020,40.79
9/8/2020,39.78
9/7/2020,42.01
9/4/2020,42.66
9/3/2020,44.07
9/2/2020,44.43
9/1/2020,45.58
8/31/2020,45.28
8/28/2020,45.05
8/27/2020,45.09
8/26/2020,45.64
8/25/2020,45.86
8/24/2020,45.13
8/21/2020,44.35
8/20/2020,44.9
8/19/2020,45.37
8/18/2020,45.46
8/17/2020,45.37
8/14/2020,44.8
8/13/2020,44.96
8/12/2020,45.43
8/11/2020,44.5
8/10/2020,44.99
8/7/2020,44.4
8/6/2020,45.09
8/5/2020,45.17
8/4/2020,44.43
8/3/2020,44.15
7/31/2020,43.3
7/30/2020,42.94
7/29/2020,43.75
7/28/2020,43.22
7/27/2020,43.41
7/24/2020,43.34
7/23/2020,43.31
7/22/2020,44.29
7/21/2020,44.32
7/20/2020,43.28
7/17/2020,43.14
7/16/2020,43.37
7/15/2020,43.79
7/14/2020,42.9
7/13/2020,42.72
7/10/2020,43.24
7/9/2020,42.35
7/8/2020,43.29
7/7/2020,43.08
7/6/2020,43.1
7/3/2020,42.8
7/2/2020,43.14
7/1/2020,42.03
6/30/2020,41.15
6/29/2020,41.71
6/26/2020,41.02
6/25/2020,41.05
6/24/2020,40.31
6/23/2020,42.63
6/22/2020,43.08
6/19/2020,42.19
6/18/2020,41.51
6/17/2020,40.71
6/16/2020,40.96
6/15/2020,39.72
6/12/2020,38.73
6/11/2020,38.55
6/10/2020,41.73
6/9/2020,41.18
6/8/2020,40.8
6/5/2020,42.3
6/4/2020,39.99
6/3/2020,39.79
6/2/2020,39.57
6/1/2020,38.32
5/29/2020,35.33
5/28/2020,35.29
5/27/2020,34.74
5/26/2020,36.17
5/25/2020,35.53
5/22/2020,35.13
5/21/2020,36.06
5/20/2020,35.75
5/19/2020,34.65
5/18/2020,34.81
5/15/2020,32.5
5/14/2020,31.13
5/13/2020,29.19
5/12/2020,29.98
5/11/2020,29.63
5/8/2020,30.97
5/7/2020,29.46
5/6/2020,29.72
5/5/2020,30.97
5/4/2020,27.2
5/1/2020,26.44
4/30/2020,25.27
4/29/2020,22.54
4/28/2020,20.46
4/27/2020,19.99
4/24/2020,21.44
4/23/2020,21.33
4/22/2020,20.37
4/21/2020,19.33
4/20/2020,25.57
4/17/2020,28.08
4/16/2020,27.82
4/15/2020,27.69
4/14/2020,29.6
