Date,EUA,Market_size,Oil,Coal,NG,Power,IR,GDP,USEU,S&P_clean,DAX,High_price,Low_price
2013-07-10,4.02,5346.6,108.51,74.25,26.29,38.76,0.5,2884190.9,0.7706,566.66,8066.48,4.06,4.02
2013-07-09,4.14,1738.8,107.81,74.3,26.2,38.76,0.5,2884190.9,0.7824,565.39,8057.75,4.25,4.07
2013-07-08,4.21,5052.0,107.43,74.25,26.15,38.76,0.5,2884190.9,0.777,561.17,7968.54,4.28,4.13
2013-07-07,4.26,3280.2,107.72,74.4,26.14,38.76,0.5,2884190.9,0.7793,557.46,7806,4.4,4.37
2013-07-06,4.26,3280.2,107.72,74.4,26.14,38.76,0.5,2884190.9,0.7793,557.46,7806,4.4,4.37
2013-07-05,4.26,3280.2,107.72,74.4,26.14,38.76,0.5,2884190.9,0.7793,557.46,7806,4.4,4.37
2013-07-04,4.52,5378.8,105.54,73.8,26.19,38.76,0.5,2884190.9,0.7744,555.48,7994.31,4.62,4.52
2013-07-03,4.66,20410.8,105.76,73.8,26.39,38.76,0.5,2884190.9,0.7687,551.24,7829.32,4.8,3.41
2013-07-02,4.26,9542.4,104.0,73.55,26.25,38.76,0.5,2884190.9,0.7705,558.18,7910.77,4.31,4.26
2013-07-01,4.21,42.1,103.0,73.6,26.25,38.76,0.5,2884190.9,0.7654,555.87,7983.92,4.13,4.13
2013-06-30,4.18,6980.6,102.16,74.5,26.18,32.6,0.5,2880153.6,0.7687,554.96,7959.22,4.34,4.1
2013-06-29,4.18,6980.6,102.16,74.5,26.18,32.6,0.5,2880153.6,0.7687,554.96,7959.22,4.34,4.1
2013-06-28,4.18,6980.6,102.16,74.5,26.18,32.6,0.5,2880153.6,0.7687,554.96,7959.22,4.34,4.1
2013-06-27,4.4,9988.0,102.82,74.5,25.95,32.6,0.5,2880153.6,0.7671,552.55,7990.75,4.39,4.32
2013-06-26,4.39,8077.6,101.66,74.4,25.95,32.6,0.5,2880153.6,0.7685,544.18,7940.99,4.4,4.31
2013-06-25,4.25,892.5,101.26,74.45,26.0,32.6,0.5,2880153.6,0.7644,530.92,7811.3,4.24,4.04
2013-06-24,4.09,36196.5,101.16,74.4,25.85,32.6,0.5,2880153.6,0.7623,532.57,7692.45,4.4,4.07
2013-06-23,4.35,14268.0,100.91,74.45,25.84,32.6,0.5,2880153.6,0.7621,545.63,7789.24,4.41,4.21
2013-06-22,4.35,14268.0,100.91,74.45,25.84,32.6,0.5,2880153.6,0.7621,545.63,7789.24,4.41,4.21
2013-06-21,4.35,14268.0,100.91,74.45,25.84,32.6,0.5,2880153.6,0.7621,545.63,7789.24,4.41,4.21
2013-06-20,4.4,44484.0,102.15,74.65,25.93,32.6,0.5,2880153.6,0.7564,547.41,7928.48,4.43,4.32
2013-06-19,4.35,9091.5,106.12,74.45,26.01,32.6,0.5,2880153.6,0.7521,570.61,8197.08,4.7,4.32
2013-06-18,4.67,30915.4,106.02,74.3,25.9,32.6,0.5,2880153.6,0.7466,573.65,8229.51,4.68,4.54
2013-06-17,4.55,13013.0,105.47,74.15,26.29,32.6,0.5,2880153.6,0.748,572.65,8215.73,4.7,4.45
2013-06-16,4.74,17632.8,105.93,74.35,26.34,32.6,0.5,2880153.6,0.7492,556.69,8127.96,4.73,4.37
2013-06-15,4.74,17632.8,105.93,74.35,26.34,32.6,0.5,2880153.6,0.7492,556.69,8127.96,4.73,4.37
2013-06-14,4.74,17632.8,105.93,74.35,26.34,32.6,0.5,2880153.6,0.7492,556.69,8127.96,4.73,4.37
2013-06-13,4.38,82957.2,104.25,74.3,26.06,32.6,0.5,2880153.6,0.7477,553.52,8095.39,4.6,4.33
2013-06-12,4.46,25065.2,103.49,75.2,26.02,32.6,0.5,2880153.6,0.7498,555.98,8143.27,4.5,4.2
2013-06-11,4.16,28163.2,102.96,75.5,25.84,32.6,0.5,2880153.6,0.751,554.93,8222.46,4.16,3.88
2013-06-10,4.0,16080.0,103.95,76.35,25.89,32.6,0.5,2880153.6,0.7543,562.66,8307.69,4.17,3.94
2013-06-09,4.07,11070.4,104.56,77.1,25.92,32.6,0.5,2880153.6,0.7562,552.64,8254.68,4.17,4.02
2013-06-08,4.07,11070.4,104.56,77.1,25.92,32.6,0.5,2880153.6,0.7562,552.64,8254.68,4.17,4.02
2013-06-07,4.07,11070.4,104.56,77.1,25.92,32.6,0.5,2880153.6,0.7562,552.64,8254.68,4.17,4.02
2013-06-06,3.95,16748.0,103.61,77.4,25.99,32.6,0.5,2880153.6,0.7549,551.32,8098.81,4.01,3.82
2013-06-05,3.86,8299.0,103.04,77.65,26.12,32.6,0.5,2880153.6,0.7638,558.29,8196.18,4.03,3.88
2013-06-04,3.91,9071.2,103.24,77.7,26.06,32.6,0.5,2880153.6,0.7645,568.71,8295.96,4.04,3.85
2013-06-03,3.87,6733.8,102.06,78.4,26.13,32.6,0.5,2880153.6,0.7648,569.26,8285.8,3.9,3.76
2013-06-02,3.91,10322.4,100.39,82.15,26.32,32.6,0.5,2880153.6,0.7693,568.95,8348.84,4.01,3.83
2013-06-01,3.91,10322.4,100.39,82.15,26.32,32.6,0.5,2880153.6,0.7693,568.95,8348.84,4.01,3.83
2013-05-31,3.91,10322.4,100.39,82.15,26.32,32.6,0.5,2880153.6,0.7693,568.95,8348.84,4.01,3.83
2013-05-30,3.77,4335.5,102.19,82.15,26.49,32.6,0.5,2880153.6,0.7663,578.87,8400.2,3.77,3.77
2013-05-29,3.7,4440.0,102.43,82.2,26.5,32.6,0.5,2880153.6,0.7728,581.51,8336.58,3.75,3.57
2013-05-28,3.6,4248.0,104.23,82.3,26.49,32.6,0.5,2880153.6,0.7779,566.45,8480.87,3.6,3.43
2013-05-27,3.45,2001.0,102.62,82.35,26.46,32.6,0.5,2880153.6,0.7733,567.22,8383.3,3.54,3.42
2013-05-26,3.51,15759.9,102.64,82.35,26.46,32.6,0.5,2880153.6,0.7733,569.45,8305.32,3.52,3.24
2013-05-25,3.51,15759.9,102.64,82.35,26.46,32.6,0.5,2880153.6,0.7733,569.45,8305.32,3.52,3.24
2013-05-24,3.51,15759.9,102.64,82.35,26.46,32.6,0.5,2880153.6,0.7733,569.45,8305.32,3.52,3.24
2013-05-23,3.36,1982.4,102.44,82.4,26.75,32.6,0.5,2880153.6,0.7731,558.43,8351.98,3.42,3.15
2013-05-22,3.28,7052.0,102.6,82.45,26.75,32.6,0.5,2880153.6,0.7777,574.89,8530.89,3.47,3.26
2013-05-21,3.51,2492.1,103.91,82.5,26.82,32.6,0.5,2880153.6,0.7748,588.68,8472.2,3.53,3.4
2013-05-20,3.56,1744.4,104.8,82.55,26.82,32.6,0.5,2880153.6,0.7762,585.74,8455.83,3.56,3.56
2013-05-19,3.49,1081.9,104.64,82.5,26.54,32.6,0.5,2880153.6,0.7789,570.48,8398,3.68,3.48
2013-05-18,3.49,1081.9,104.64,82.5,26.54,32.6,0.5,2880153.6,0.7789,570.48,8398,3.68,3.48
2013-05-17,3.49,1081.9,104.64,82.5,26.54,32.6,0.5,2880153.6,0.7789,570.48,8398,3.68,3.48
2013-05-16,3.65,1715.5,103.8,82.7,26.55,32.6,0.5,2880153.6,0.7762,571.42,8369.87,3.48,3.45
2013-05-15,3.59,2872.0,103.68,83.0,26.39,32.6,0.5,2880153.6,0.776,568.78,8362.42,3.6,3.5
2013-05-14,3.47,4858.0,102.6,83.1,26.28,32.6,0.5,2880153.6,0.774,566.26,8339.11,3.36,3.35
2013-05-13,3.22,4121.6,102.82,82.9,26.2,32.6,0.5,2880153.6,0.7707,556.57,8279.29,3.29,3.2
2013-05-12,3.33,133.2,103.91,83.3,26.15,32.6,0.5,2880153.6,0.7696,553.56,8278.59,3.6,3.34
2013-05-11,3.33,133.2,103.91,83.3,26.15,32.6,0.5,2880153.6,0.7696,553.56,8278.59,3.6,3.34
2013-05-10,3.33,133.2,103.91,83.3,26.15,32.6,0.5,2880153.6,0.7696,553.56,8278.59,3.6,3.34
2013-05-09,3.74,860.2,104.47,83.7,26.35,32.6,0.5,2880153.6,0.7667,550.15,8262.55,3.62,3.61
2013-05-08,3.44,2820.8,104.34,83.75,26.35,32.6,0.5,2880153.6,0.7603,552.93,8249.71,3.67,3.67
2013-05-07,3.69,184.5,104.4,83.75,26.55,32.6,0.75,2880153.6,0.7646,543.42,8181.78,3.73,3.73
2013-05-06,3.86,1544.0,105.46,83.9,26.4,32.6,0.75,2880153.6,0.7648,540.09,8112.08,3.86,3.86
2013-05-05,3.73,335.7,104.19,83.9,26.4,32.6,0.75,2880153.6,0.7625,536.96,8122.29,3.64,3.55
2013-05-04,3.73,335.7,104.19,83.9,26.4,32.6,0.75,2880153.6,0.7625,536.96,8122.29,3.64,3.55
2013-05-03,3.73,335.7,104.19,83.9,26.4,32.6,0.75,2880153.6,0.7625,536.96,8122.29,3.64,3.55
2013-05-02,3.04,699.2,102.85,83.6,26.22,32.6,0.75,2880153.6,0.7654,536.98,7961.71,2.96,2.91
2013-05-01,2.87,28.7,99.95,83.0,26.3,32.6,0.75,2880153.6,0.7588,537.98,7913.71,2.87,2.87
2013-04-30,3.07,92.1,102.37,83.8,26.4,32.6,0.75,2880153.6,0.7594,536.0,7913.71,3.24,3.12
2013-04-29,3.26,97.8,103.81,84.8,26.5,32.6,0.75,2880153.6,0.7633,529.55,7873.5,3.31,3.27
2013-04-28,3.05,61.0,103.16,82.3,26.35,32.6,0.75,2880153.6,0.7675,521.5,7814.76,3.02,3.02
2013-04-27,3.05,61.0,103.16,82.3,26.35,32.6,0.75,2880153.6,0.7675,521.5,7814.76,3.02,3.02
2013-04-26,3.05,61.0,103.16,82.3,26.35,32.6,0.75,2880153.6,0.7675,521.5,7814.76,3.02,3.02
2013-04-25,2.92,496.4,103.41,82.3,26.65,32.6,0.75,2880153.6,0.7684,522.1,7832.86,2.91,2.91
2013-04-24,2.98,89.4,101.73,82.15,26.55,32.6,0.75,2880153.6,0.7682,520.3,7759.03,3.02,2.99
2013-04-23,3.05,1647.0,100.31,82.0,26.37,32.6,0.75,2880153.6,0.7692,513.22,7658.21,3.09,2.71
2013-04-22,2.84,1079.2,100.39,81.85,26.28,32.6,0.75,2880153.6,0.7652,508.04,7478.11,2.9,2.8
2013-04-21,3.11,1648.3,99.65,81.7,26.58,32.6,0.75,2880153.6,0.7661,507.65,7459.96,3.12,3.05
2013-04-20,3.11,1648.3,99.65,81.7,26.58,32.6,0.75,2880153.6,0.7661,507.65,7459.96,3.12,3.05
2013-04-19,3.11,1648.3,99.65,81.7,26.58,32.6,0.75,2880153.6,0.7661,507.65,7459.96,3.12,3.05
2013-04-18,3.02,1902.6,99.13,81.55,26.63,32.6,0.75,2880153.6,0.7663,499.64,7473.73,3.0,2.98
2013-04-17,2.7,1782.0,97.69,81.45,26.8,32.6,0.75,2880153.6,0.7672,506.7,7503.03,3.0,2.49
2013-04-16,3.03,12271.5,99.91,81.65,27.08,32.6,0.75,2880153.6,0.7588,519.0,7682.58,5.0,2.71
2013-04-15,4.68,1263.6,100.39,81.35,27.18,32.6,0.75,2880153.6,0.7665,521.81,7712.63,4.88,4.56
2013-04-14,4.7,8883.0,103.11,81.4,27.17,32.6,0.75,2880153.6,0.7629,517.13,7744.77,4.6,4.3
2013-04-13,4.7,8883.0,103.11,81.4,27.17,32.6,0.75,2880153.6,0.7629,517.13,7744.77,4.6,4.3
2013-04-12,4.7,8883.0,103.11,81.4,27.17,32.6,0.75,2880153.6,0.7629,517.13,7744.77,4.6,4.3
2013-04-11,4.28,3638.0,104.27,81.1,27.25,32.6,0.75,2880153.6,0.7631,499.43,7871.63,4.43,4.19
2013-04-10,4.23,10025.1,105.79,80.65,27.07,32.6,0.75,2880153.6,0.7651,492.19,7810.63,4.73,4.5
2013-04-09,4.71,2778.9,106.23,80.45,27.08,32.6,0.75,2880153.6,0.7644,479.06,7637.51,4.99,4.66
2013-04-08,5.12,8345.6,104.66,81.15,26.98,32.6,0.75,2880153.6,0.7682,461.49,7662.64,5.17,5.04
2013-04-07,5.1,8211.0,104.12,80.95,27.31,32.6,0.75,2880153.6,0.7698,457.81,7658.75,5.09,4.99
2013-04-06,5.1,8211.0,104.12,80.95,27.31,32.6,0.75,2880153.6,0.7698,457.81,7658.75,5.09,4.99
2013-04-05,5.1,8211.0,104.12,80.95,27.31,32.6,0.75,2880153.6,0.7698,457.81,7658.75,5.09,4.99
2013-04-04,4.97,3429.3,106.34,80.35,27.3,32.6,0.75,2880153.6,0.7733,458.87,7817.39,5.0,4.8
2013-04-03,4.85,2425.0,107.11,79.7,27.28,32.6,0.75,2880153.6,0.7786,462.71,7874.75,4.95,4.95
2013-04-02,4.87,194.8,110.69,78.25,26.9,32.6,0.75,2880153.6,0.7801,461.57,7943.87,4.86,4.67
2013-04-01,4.74,5782.8,111.08,78.5,27.35,32.6,0.75,2880153.6,0.7787,469.97,7795.31,4.87,4.68
2013-03-31,4.74,5782.8,110.02,85.25,27.35,42.27,0.75,2760308.1,0.78,471.5,7795.31,4.87,4.68
2013-03-30,4.74,5782.8,110.02,85.25,27.35,42.27,0.75,2760308.1,0.78,471.5,7795.31,4.87,4.68
2013-03-29,4.74,5782.8,110.02,85.25,27.35,42.27,0.75,2760308.1,0.78,471.5,7795.31,4.87,4.68
2013-03-28,4.74,5782.8,110.02,85.25,27.35,42.27,0.75,2760308.1,0.7802,468.89,7795.31,4.87,4.68
2013-03-27,4.88,14005.6,109.69,85.55,28.43,42.27,0.75,2760308.1,0.7824,466.95,7789.09,4.86,4.65
2013-03-26,4.55,546.0,109.36,85.85,28.55,42.27,0.75,2760308.1,0.7777,467.1,7879.67,4.75,4.51
2013-03-25,4.42,2696.2,108.17,86.05,28.25,42.27,0.75,2760308.1,0.7779,465.31,7870.9,4.5,4.16
2013-03-24,4.08,3386.4,107.66,86.2,27.11,42.27,0.75,2760308.1,0.77,474.84,7911.35,4.41,4.13
2013-03-23,4.08,3386.4,107.66,86.2,27.11,42.27,0.75,2760308.1,0.77,474.84,7911.35,4.41,4.13
2013-03-22,4.08,3386.4,107.66,86.2,27.11,42.27,0.75,2760308.1,0.77,474.84,7911.35,4.41,4.13
2013-03-21,4.35,15616.5,107.47,86.35,26.93,42.27,0.75,2760308.1,0.7751,471.71,7932.51,4.46,3.95
2013-03-20,3.9,7488.0,108.72,86.6,26.9,42.27,0.75,2760308.1,0.7732,466.3,8001.97,3.9,3.9
2013-03-19,3.45,1207.5,107.45,86.95,26.68,42.27,0.75,2760308.1,0.7769,462.14,7947.79,3.45,3.38
2013-03-18,3.48,51782.4,109.51,87.2,26.38,42.27,0.75,2760308.1,0.7721,461.58,8010.7,3.6,3.45
2013-03-17,3.71,20813.1,109.82,87.45,26.13,42.27,0.75,2760308.1,0.7647,468.65,8042.85,3.75,3.52
2013-03-16,3.71,20813.1,109.82,87.45,26.13,42.27,0.75,2760308.1,0.7647,468.65,8042.85,3.75,3.52
2013-03-15,3.71,20813.1,109.82,87.45,26.13,42.27,0.75,2760308.1,0.7647,468.65,8042.85,3.75,3.52
2013-03-14,3.63,12668.7,109.42,87.6,26.39,42.27,0.75,2760308.1,0.7691,465.21,8058.37,4.1,3.38
2013-03-13,3.45,22183.5,108.52,87.85,26.43,42.27,0.75,2760308.1,0.7718,458.67,7970.91,3.74,3.39
2013-03-12,3.66,7137.0,109.65,88.15,26.39,42.27,0.75,2760308.1,0.7674,464.85,7966.12,3.86,3.68
2013-03-11,3.88,13541.2,110.22,88.05,26.43,42.27,0.75,2760308.1,0.7666,469.43,7984.29,4.11,3.88
2013-03-10,4.18,3720.2,110.85,88.05,26.3,42.27,0.75,2760308.1,0.7692,470.49,7986.47,4.18,4.07
2013-03-09,4.18,3720.2,110.85,88.05,26.3,42.27,0.75,2760308.1,0.7692,470.49,7986.47,4.18,4.07
2013-03-08,4.18,3720.2,110.85,88.05,26.3,42.27,0.75,2760308.1,0.7692,470.49,7986.47,4.18,4.07
2013-03-07,4.24,20521.6,111.15,88.2,26.46,42.27,0.75,2760308.1,0.763,470.47,7939.77,4.24,4.1
2013-03-06,4.19,17598.0,111.06,88.2,26.44,42.27,0.75,2760308.1,0.7698,469.79,7919.33,4.36,4.18
2013-03-05,4.14,3850.2,111.61,88.2,26.5,42.27,0.75,2760308.1,0.7667,466.61,7870.31,4.54,4.21
2013-03-04,4.53,1721.4,110.09,88.8,26.3,42.27,0.75,2760308.1,0.768,462.37,7691.68,4.65,4.55
2013-03-03,4.57,21753.2,110.4,89.7,26.05,42.27,0.75,2760308.1,0.768,463.9,7708.16,4.78,4.55
2013-03-02,4.57,21753.2,110.4,89.7,26.05,42.27,0.75,2760308.1,0.768,463.9,7708.16,4.78,4.55
2013-03-01,4.57,21753.2,110.4,89.7,26.05,42.27,0.75,2760308.1,0.768,463.9,7708.16,4.78,4.55
2013-02-28,4.8,5856.0,111.38,90.45,26.15,42.27,0.75,2760308.1,0.7653,465.75,7741.7,4.87,4.32
2013-02-27,4.37,5156.6,111.87,89.35,25.95,42.27,0.75,2760308.1,0.7608,462.83,7675.83,4.36,4.15
2013-02-26,4.2,4830.0,112.71,89.5,25.79,42.27,0.75,2760308.1,0.7655,462.71,7597.11,4.4,4.05
2013-02-25,4.47,3978.3,114.44,89.4,25.75,42.27,0.75,2760308.1,0.7654,469.66,7773.19,4.95,4.42
2013-02-24,5.07,22054.5,114.1,87.55,25.66,42.27,0.75,2760308.1,0.7585,470.62,7661.91,5.09,4.99
2013-02-23,5.07,22054.5,114.1,87.55,25.66,42.27,0.75,2760308.1,0.7585,470.62,7661.91,5.09,4.99
2013-02-22,5.07,22054.5,114.1,87.55,25.66,42.27,0.75,2760308.1,0.7585,470.62,7661.91,5.09,4.99
2013-02-21,5.17,2688.4,113.53,87.55,25.6,42.27,0.75,2760308.1,0.7583,470.66,7583.57,5.18,4.97
2013-02-20,4.86,6172.2,115.6,87.45,25.32,42.27,0.75,2760308.1,0.753,479.44,7728.9,4.87,4.6
2013-02-19,4.56,30552.0,117.52,87.35,25.44,42.27,0.75,2760308.1,0.747,476.11,7752.45,4.9,4.16
2013-02-18,4.99,3742.5,117.38,87.1,25.54,42.27,0.75,2760308.1,0.7491,476.15,7628.73,5.34,4.98
2013-02-17,5.06,253.0,117.66,87.1,25.62,42.27,0.75,2760308.1,0.7482,478.16,7593.51,5.11,5.02
2013-02-16,5.06,253.0,117.66,87.1,25.62,42.27,0.75,2760308.1,0.7482,478.16,7593.51,5.11,5.02
2013-02-15,5.06,253.0,117.66,87.1,25.62,42.27,0.75,2760308.1,0.7482,478.16,7593.51,5.11,5.02
2013-02-14,5.12,1638.4,118.0,87.15,25.9,42.27,0.75,2760308.1,0.7488,474.34,7631.19,5.2,4.95
2013-02-13,5.1,2193.0,118.72,87.2,25.73,42.27,0.75,2760308.1,0.7435,466.97,7711.89,5.1,4.51
2013-02-12,4.46,1917.8,118.66,87.2,25.75,42.27,0.75,2760308.1,0.7434,469.46,7660.19,4.58,4.45
2013-02-11,4.36,1395.2,118.13,87.25,25.68,42.27,0.75,2760308.1,0.7459,463.9,7633.74,4.4,4.2
2013-02-10,4.43,1506.2,118.9,87.45,26.0,42.27,0.75,2760308.1,0.7482,461.85,7652.14,4.35,4.19
2013-02-09,4.43,1506.2,118.9,87.45,26.0,42.27,0.75,2760308.1,0.7482,461.85,7652.14,4.35,4.19
2013-02-08,4.43,1506.2,118.9,87.45,26.0,42.27,0.75,2760308.1,0.7482,461.85,7652.14,4.35,4.19
2013-02-07,4.09,1636.0,117.24,86.7,25.83,42.27,0.75,2760308.1,0.7464,465.21,7590.85,4.09,3.99
2013-02-06,4.06,690.2,116.73,86.45,25.57,42.27,0.75,2760308.1,0.7397,463.84,7581.18,4.62,4.07
2013-02-05,4.29,815.1,116.52,86.4,25.88,42.27,0.75,2760308.1,0.7365,456.32,7664.66,4.36,4.03
2013-02-04,4.19,544.7,115.6,86.15,25.95,42.27,0.75,2760308.1,0.7399,461.23,7638.23,4.45,3.97
2013-02-03,4.21,631.5,116.76,86.25,25.79,42.27,0.75,2760308.1,0.7326,465.71,7833.39,4.17,3.22
2013-02-02,4.21,631.5,116.76,86.25,25.79,42.27,0.75,2760308.1,0.7326,465.71,7833.39,4.17,3.22
2013-02-01,4.21,631.5,116.76,86.25,25.79,42.27,0.75,2760308.1,0.7326,465.71,7833.39,4.17,3.22
2013-01-31,3.31,2118.4,115.55,86.15,25.55,42.27,0.75,2760308.1,0.7364,467.02,7776.05,3.43,3.43
2013-01-30,3.69,1402.2,114.9,86.85,25.67,42.27,0.75,2760308.1,0.7371,470.02,7811.31,3.79,3.77
2013-01-29,3.88,271.6,114.36,87.1,25.75,42.27,0.75,2760308.1,0.7412,470.51,7848.57,3.94,3.87
2013-01-28,4.07,2604.8,113.48,87.7,26.04,42.27,0.75,2760308.1,0.7432,470.12,7833,4.11,3.9
2013-01-27,4.0,12800.0,113.28,86.2,26.1,42.27,0.75,2760308.1,0.7431,473.44,7857.97,4.09,3.77
2013-01-26,4.0,12800.0,113.28,86.2,26.1,42.27,0.75,2760308.1,0.7431,473.44,7857.97,4.09,3.77
2013-01-25,4.0,12800.0,113.28,86.2,26.1,42.27,0.75,2760308.1,0.7431,473.44,7857.97,4.09,3.77
2013-01-24,4.21,11030.2,113.28,86.2,25.84,42.27,0.75,2760308.1,0.7477,478.12,7748.13,4.65,3.23
2013-01-23,4.52,3796.8,112.8,86.2,26.25,42.27,0.75,2760308.1,0.7507,482.27,7707.54,5.4,4.47
2013-01-22,5.3,5194.0,112.42,86.25,26.35,42.27,0.75,2760308.1,0.7509,482.86,7696.21,5.28,4.77
2013-01-21,4.81,11111.1,111.71,86.25,26.1,42.27,0.75,2760308.1,0.7513,479.5,7748.86,5.01,4.72
2013-01-20,4.97,3826.9,111.89,86.25,26.65,42.27,0.75,2760308.1,0.751,481.94,7702.23,5.09,5.09
2013-01-19,4.97,3826.9,111.89,86.25,26.65,42.27,0.75,2760308.1,0.751,481.94,7702.23,5.37,4.96
2013-01-18,4.97,3826.9,111.89,86.25,26.65,42.27,0.75,2760308.1,0.751,481.94,7702.23,5.37,4.96
2013-01-17,5.44,11206.4,111.1,86.25,27.08,42.27,0.75,2760308.1,0.7476,479.28,7735.46,5.49,5.4
2013-01-16,5.47,16081.8,110.61,86.25,26.98,42.27,0.75,2760308.1,0.7524,479.86,7691.13,5.92,5.49
2013-01-15,5.88,13112.4,110.3,86.2,26.65,42.27,0.75,2760308.1,0.7515,485.64,7675.91,5.98,5.68
2013-01-14,5.71,19356.9,111.88,86.3,26.79,42.27,0.75,2760308.1,0.7475,483.95,7729.52,5.69,5.6
2013-01-13,5.72,31002.4,110.64,86.45,27.1,42.27,0.75,2760308.1,0.7496,487.73,7715.53,5.81,5.68
2013-01-12,5.72,31002.4,110.64,86.45,27.1,42.27,0.75,2760308.1,0.7496,487.73,7715.53,5.81,5.68
2013-01-11,5.72,31002.4,110.64,86.45,27.1,42.27,0.75,2760308.1,0.7496,487.73,7715.53,5.81,5.68
2013-01-10,5.86,12892.0,111.89,86.65,27.2,42.27,0.75,2760308.1,0.7544,486.96,7708.47,6.06,5.87
2013-01-09,6.02,21732.2,111.76,86.8,27.68,42.27,0.75,2760308.1,0.7652,479.66,7720.47,6.22,6.02
2013-01-08,6.27,12978.9,111.94,86.8,27.4,42.27,0.75,2760308.1,0.7642,472.5,7695.83,6.46,6.18
2013-01-07,6.46,18992.4,111.4,87.35,27.65,42.27,0.75,2760308.1,0.7624,477.53,7732.66,6.47,6.31
2013-01-06,6.14,8411.8,111.31,88.25,27.2,42.27,0.75,2760308.1,0.7651,480.68,7776.37,6.18,6.11
2013-01-05,6.14,8411.8,111.31,88.25,27.2,42.27,0.75,2760308.1,0.7651,480.68,7776.37,6.18,6.11
2013-01-04,6.14,8411.8,111.31,88.25,27.2,42.27,0.75,2760308.1,0.7651,480.68,7776.37,6.18,6.11
2013-01-03,6.2,29016.0,112.14,88.35,26.98,42.27,0.75,2760308.1,0.7662,475.4,7756.44,6.31,6.16
2013-01-02,6.37,445.9,112.47,89.4,26.61,42.27,0.75,2760308.1,0.7583,468.33,7778.78,6.55,6.3
2013-01-01,6.45,258.0,111.11,89.9,26.38,42.27,0.75,2760308.1,0.7581,457.03,7612.39,6.45,6.44
2012-12-31,6.45,258.0,111.11,89.9,26.38,41.37,0.75,2956255.6,0.7578,457.03,7612.39,6.45,6.44
2012-12-30,6.5,260.0,110.62,89.95,26.35,41.37,0.75,2956255.6,0.7563,456.26,7612.39,6.75,6.5
2012-12-29,6.5,260.0,110.62,89.95,26.35,41.37,0.75,2956255.6,0.7563,456.26,7612.39,6.75,6.5
2012-12-28,6.5,260.0,110.62,89.95,26.35,41.37,0.75,2956255.6,0.7563,456.26,7612.39,6.75,6.5
2012-12-27,6.84,889.2,110.8,90.1,26.45,41.37,0.75,2956255.6,0.7553,463.85,7655.88,6.86,6.8
2012-12-26,6.92,346.0,111.07,90.15,26.58,41.37,0.75,2956255.6,0.7561,467.5,7636.23,7.08,7.08
2012-12-25,6.92,346.0,108.8,90.15,26.58,41.37,0.75,2956255.6,0.7582,469.21,7636.23,6.92,6.92
2012-12-24,6.92,346.0,108.8,90.15,26.58,41.37,0.75,2956255.6,0.7581,466.48,7636.23,6.92,6.92
2012-12-23,7.0,1610.0,108.97,90.15,27.2,41.37,0.75,2956255.6,0.7584,469.47,7636.23,7.16,7.06
2012-12-22,7.0,1610.0,108.97,90.15,27.2,41.37,0.75,2956255.6,0.7584,469.47,7636.23,7.16,7.06
2012-12-21,7.0,1610.0,108.97,90.15,27.2,41.37,0.75,2956255.6,0.7584,469.47,7636.23,7.16,7.06
2012-12-20,7.17,1935.9,110.2,90.25,27.3,41.37,0.75,2956255.6,0.7552,470.67,7672.1,7.21,6.95
2012-12-19,7.03,1687.2,110.36,90.35,27.42,41.37,0.75,2956255.6,0.7554,465.37,7668.5,7.1,6.72
2012-12-18,6.7,2747.0,108.84,90.25,27.44,41.37,0.75,2956255.6,0.7563,457.36,7653.58,6.75,6.47
2012-12-17,6.47,70652.4,107.64,90.05,27.32,41.37,0.75,2956255.6,0.7597,463.13,7604.94,6.64,6.23
2012-12-16,6.57,131925.6,109.15,89.6,27.49,41.37,0.75,2956255.6,0.7599,449.08,7596.47,6.68,6.52
2012-12-15,6.57,131925.6,109.15,89.6,27.49,41.37,0.75,2956255.6,0.7599,449.08,7596.47,6.68,6.52
2012-12-14,6.57,131925.6,109.15,89.6,27.49,41.37,0.75,2956255.6,0.7599,449.08,7596.47,6.68,6.52
2012-12-13,6.67,133933.6,107.91,89.35,27.41,41.37,0.75,2956255.6,0.7647,443.38,7581.98,6.71,6.54
2012-12-12,6.75,185625.0,109.5,89.15,27.49,41.37,0.75,2956255.6,0.7653,443.06,7614.79,6.9,6.66
2012-12-11,6.84,208620.0,108.01,89.7,27.5,41.37,0.75,2956255.6,0.769,436.09,7589.75,7.13,6.73
2012-12-10,7.07,214291.7,107.33,90.45,27.7,41.37,0.75,2956255.6,0.7725,433.77,7530.92,7.1,6.52
2012-12-09,6.78,356492.4,107.02,90.65,28.25,41.37,0.75,2956255.6,0.7734,434.3,7517.8,6.84,6.14
2012-12-08,6.78,356492.4,107.02,90.65,28.25,41.37,0.75,2956255.6,0.7734,434.3,7517.8,6.84,6.14
2012-12-07,6.78,356492.4,107.02,90.65,28.25,41.37,0.75,2956255.6,0.7734,434.3,7517.8,6.84,6.14
2012-12-06,6.39,154510.2,107.03,91.3,28.2,41.37,0.75,2956255.6,0.7711,428.19,7534.54,6.5,6.0
2012-12-05,6.15,143418.0,108.81,92.1,28.48,41.37,0.75,2956255.6,0.765,423.91,7454.55,6.25,5.61
2012-12-04,5.72,126526.4,109.84,92.7,28.09,41.37,0.75,2956255.6,0.7636,421.94,7435.12,5.95,5.68
